-0.989427,-0.239801,-0.368989,0.308421,-0.733318,0.154608,0.818479,0.784813,-0.978781,0.432165,-0.431588,0.303463,-0.558314,0.419204,0.0142664,-0.870185,0.793536,-0.153804,-0.582199,0.803535,0.715601,-0.0859754,0.657975,-0.43932,-0.0479322,-0.571346,-0.292475,-0.0298176,
0.197934,0.435436,0.00167658,0.0693157,-0.681822,-0.229954,0.0660798,-0.0548607,-0.683787,0.796868,0.911954,0.577154,-0.596072,0.6493,0.428149,-0.00456912,0.0333171,0.440269,0.849364,0.395223,-0.142626,-0.484608,-0.58855,0.653901,0.323603,-0.302704,0.604706,-0.834909,
0.48317,-0.494493,-0.737427,-0.96523,-0.448099,-0.329348,0.685199,0.245809,0.0265403,0.847724,0.471992,0.645674,0.337911,-0.833863,-0.146886,-0.272845,-0.893101,0.309105,-0.852414,-0.0747265,-0.247517,0.341109,0.711539,-0.13021,-0.461597,-0.829341,-0.384883,0.874922,
-0.259653,0.11242,-0.673963,0.755814,0.924234,-0.0223114,-0.704441,0.603003,-0.433182,-0.231352,0.0876484,0.547894,-0.0776022,-0.692641,-0.655522,-0.697561,-0.870973,0.316606,0.534544,0.761111,0.0926881,-0.682674,0.400702,-0.473937,-0.598248,-0.4803,0.398434,0.259449,
0.292929,0.148324,-0.923488,0.339731,-0.0386878,-0.151782,0.075768,-0.794479,0.819514,-0.84888,-0.317537,-0.872769,-0.0788851,-0.609441,-0.0856872,0.00742396,0.0651514,0.865843,-0.394628,-0.442748,-0.129474,-0.194277,0.0879299,-1.04795,-0.345947,-0.97667,-0.35774,-0.314061,
-0.727608,-0.232878,-0.898933,0.791104,-0.116955,-0.541691,-0.601422,-0.423051,-0.564208,0.0886935,0.280442,0.00572539,0.826624,-0.335957,0.307127,0.20849,-0.554546,0.576527,0.192122,-0.321535,0.384638,-0.593316,-0.104923,-0.341553,-0.502725,-0.0338158,-0.474621,0.253054,
-0.817097,0.00241341,-0.965625,-0.32636,0.0444732,0.295568,-0.1444,-0.711994,-0.254727,0.323963,-0.748658,-0.309873,0.025014,0.923655,0.228093,-0.813212,0.759791,-0.929468,0.112401,-0.867932,0.735746,-0.223153,0.352427,-1.08677,-0.71947,-0.277504,0.782648,0.653001,
-0.344817,0.476635,0.660113,-0.678912,-0.827683,0.46135,0.214281,0.325828,0.630952,0.264817,0.382327,-0.0616702,-0.445509,0.685413,0.634064,-0.680732,-0.528822,-0.723936,0.646593,-0.679016,0.188575,-0.750579,-0.491965,-0.661165,-0.0713455,0.749056,-0.0682694,0.75879,
0.692032,-0.28226,-0.483784,-0.580936,0.530202,-0.348547,-0.769431,-0.101095,-0.415211,-0.740239,0.495461,0.775887,-0.904684,0.0330655,-0.273953,0.178811,0.698698,0.472643,-0.950838,-0.34927,-0.0870862,0.826332,0.466097,0.34299,-0.725446,-0.395284,-0.726993,0.753836,
0.235081,0.50781,-0.513204,0.678274,-0.685006,-0.493106,-0.576443,-0.268105,-0.602174,0.805107,0.686027,-0.308334,0.72136,0.217678,0.680395,0.761427,0.481451,0.679176,-0.816209,0.0826824,-0.389117,0.665191,-0.427529,0.461973,0.579735,-0.394773,-0.813787,-0.535081,
-0.664016,-0.440369,0.569396,0.556484,0.6757,-0.445437,-0.247452,0.674983,-0.945462,-0.019233,0.146507,0.52498,-0.993612,0.864302,-0.800316,0.798113,-0.587698,0.183507,-0.459397,-0.413583,-0.00634156,-0.815111,0.298767,0.0157271,0.41881,0.0791741,-0.929004,0.328847,
-0.272895,-0.221332,0.447894,-0.441544,-0.523255,0.150051,-0.599913,-0.501412,-0.93693,-0.361978,0.781064,0.517491,-0.878542,-0.698152,0.310597,0.613194,0.205001,0.540936,-0.225,-0.915635,-1.00433,0.00721855,0.89211,0.38648,-0.125947,-0.80305,0.023025,0.439105,
-0.250649,0.0584956,0.567698,0.711789,-0.932455,-0.440548,0.720961,-0.307223,-0.0520312,-0.57535,-0.317067,-0.966314,-0.917704,-0.0192029,-0.910627,-0.805061,0.653997,0.432086,-0.571614,-0.708303,0.342401,0.322681,0.184343,0.864942,0.536162,-0.556789,-0.0593787,0.234133,
0.686155,0.812164,0.856352,-0.499573,-0.951941,-1.00866,0.132777,-0.415482,0.808034,0.785998,0.823048,0.0195795,0.807377,0.78454,0.225997,0.509772,0.52983,-0.491488,0.718925,-0.116161,-0.866971,-0.0512662,-0.937613,0.217607,0.438229,0.0829895,0.0632304,0.272322,
