0.0372522,-0.754412,-0.0280053,0.710665,0.310354,-0.321526,0.11145,-1.04224,0.474905,-0.55391,0.0280212,-1.02127,0.542457,-0.382461,-0.0753971,-0.441145,-0.296189,-0.258609,-0.526139,0.445437,-0.800609,0.388785,-0.365647,-0.730594,-0.105075,0.580567,0.302855,-0.829269,
0.434616,0.214245,0.707234,-0.807098,-0.659837,-0.954282,-0.400226,-0.679899,-1.02856,-0.498396,-0.277728,-0.946742,0.723462,0.0124488,-0.542957,-0.467687,-0.623991,-0.870686,-0.956815,-1.02217,-0.32883,-0.240104,0.540585,0.354281,0.830057,-0.849008,0.0137494,-0.319129,
-0.925976,-0.492108,0.24038,0.428802,-0.951309,0.697284,-0.788706,-0.218364,0.4808,0.672725,0.367894,0.00721042,0.256416,-0.0461004,0.0713144,-0.515792,-0.116877,0.698692,-0.752471,0.586414,-0.300005,0.386662,-0.159113,-0.78921,-0.0742654,-0.864449,-0.0102449,0.843829,
0.0640654,0.776402,0.0285518,-0.806801,-0.235904,-0.0638459,0.853141,0.396528,-0.409143,-0.320254,-0.948413,-0.697511,-0.105268,0.0580632,-1.05908,-0.335613,-0.0393265,-0.406096,0.729822,0.819618,-0.118002,-0.0929827,-0.0892664,-0.780059,0.775139,-1.0529,0.302618,-0.812392,
0.506978,-0.882045,-0.893027,0.0771605,-0.505031,-1.02772,0.0604799,-0.0300983,0.514249,-0.0951223,0.328242,0.92965,0.45682,0.17703,0.174713,-0.781597,0.779777,-0.288444,0.482781,-1.01688,-0.725266,0.496233,-0.264084,-0.567528,0.632659,-0.63712,0.496688,-0.61151,
-0.263203,-0.881001,0.395511,-0.68178,0.832445,0.211852,0.717795,-0.400072,-0.353343,0.596975,0.271557,0.847579,0.762085,0.0301504,-0.132391,1.00791,-0.735993,0.910258,-0.503063,-0.652084,0.246704,-0.555764,-0.200429,0.550502,-0.299191,-0.522462,-0.668211,0.549073,
0.677265,-0.978405,-0.324998,0.237364,-0.880684,0.327145,0.140349,0.491596,-0.818781,0.737213,0.518226,0.399609,0.344641,-0.00355754,0.767545,-0.772609,0.168816,0.40794,0.281372,0.362759,-0.807212,0.530825,-0.129783,0.508106,0.337531,-0.456631,0.36817,-0.226419,
0.758284,0.481095,0.566957,-0.229394,-0.214415,-0.7821,-0.453457,0.152347,0.599024,0.491331,-0.0238951,-0.69899,0.929942,0.837916,0.678813,-0.205976,-0.088324,-0.079335,-0.659862,0.558904,-0.245521,0.00922331,-0.774748,0.259073,-0.0305804,-0.200016,-1.0602,-0.66448,
-0.943887,0.666169,-0.320486,-0.836648,0.825259,0.880719,-0.134868,0.0851952,-0.287659,0.604446,0.825557,0.538507,-0.273671,-0.539254,-0.0983126,-0.920982,0.671658,-0.822197,-0.117576,-0.48347,-0.00189025,0.644644,0.803524,-0.241526,-0.366826,0.380559,0.469275,0.495211,
-0.352368,-0.227353,-0.480892,-0.0179496,0.779343,-1.01605,-0.612399,-0.700211,0.0523922,0.76382,0.254299,-0.702211,-0.537483,0.19622,0.59542,-0.43307,0.155047,0.309768,-0.765323,0.133992,-0.51256,-0.0726896,0.71141,0.846507,-0.439042,-0.133456,-0.828601,0.0746401,
0.12474,0.353665,0.746271,-0.00736535,-0.775106,-0.593832,-0.919835,-0.300642,0.809478,0.126188,-0.581627,-0.793832,0.0286383,-0.509118,-0.123408,0.321402,-0.31644,-0.730367,-0.491384,-0.829149,-0.0471472,0.647879,0.206132,0.405888,-0.712608,-0.862982,-0.453319,0.800323,
-0.654309,0.673151,0.564732,-1.13647,-0.829343,0.806679,-0.22802,-0.539684,-0.0187884,-0.992031,-0.465636,-0.624636,0.233268,0.51059,0.0739749,-0.0125682,-0.363493,0.711533,0.438227,-0.896891,-0.645412,0.675256,0.383758,-0.745995,-0.49204,-0.017835,0.522047,-0.168935,
-0.59597,-0.378559,0.163467,0.605177,0.72051,-0.430613,-0.968759,-0.854031,-0.150008,-0.365927,-0.589932,-0.437111,0.403661,0.593252,0.790936,-0.20113,-0.444093,0.334523,-0.371655,-0.651396,0.819001,-0.234853,-0.280907,0.385431,-0.363769,-0.328456,-0.0329479,-0.163019,
0.808498,-0.455752,-0.217586,-0.481209,-0.909032,-0.0154313,0.647295,-0.470278,-0.373682,-0.705366,-1.02856,-0.305325,-0.382065,-0.351504,0.827053,-0.346218,-0.954122,-0.498199,-0.896415,-0.0994427,0.782946,0.493406,0.26486,-0.64546,-0.592293,0.121704,-0.633074,0.318596,
-0.625387,-0.238953,0.55167,0.380178,0.239636,-0.404821,-0.767342,-0.463874,-0.346934,-0.449909,0.108991,-0.752109,-0.614386,-0.793101,0.699323,0.758109,-0.327004,-0.736539,-0.43042,0.153458,0.595001,0.690658,0.587767,-0.899893,-0.910891,-0.967246,-0.87937,0.254291,
0.805199,-0.967746,0.216687,0.0970817,-0.058176,-0.817541,0.181072,-0.651872,-1.01796,0.508475,0.21848,0.160451,-0.925311,-0.571927,0.412458,0.252377,0.858006,-0.257305,-0.65282,-0.530888,0.756292,-0.0968112,0.435262,-0.306765,0.669671,-0.507209,-0.423324,-0.657401,
0.481586,0.0995304,-0.95107,-1.00472,-0.649577,-0.662688,-0.655746,-0.250961,-0.540207,-0.199802,0.0585728,0.157563,0.517778,0.371053,0.511806,0.191719,0.585907,0.646385,-0.430868,0.740479,-0.270182,0.216171,-0.937535,-0.990834,-0.276197,0.320954,-0.327613,-0.726568,
