-1.01498,-0.18168,-0.383066,0.511517,-0.72954,0.507464,-0.142353,0.170633,0.644608,-0.889467,-0.567509,0.681389,-0.427908,-0.401987,-0.782259,-0.309145,-0.16588,0.884346,0.210832,-0.110932,-0.493342,-0.620138,0.162759,-0.241178,-0.128259,-0.293318,0.43446,-0.384538,
0.850715,0.800184,-0.361565,-0.796077,0.35408,-0.0339423,-0.858732,-1.03136,-0.297281,0.422333,-0.0287286,0.863914,0.880051,0.779184,-0.0208696,-0.938007,0.336605,-0.645697,0.517384,-0.409336,0.788484,0.125132,0.713368,0.704492,-0.872655,-0.863194,0.84926,-0.299962,
0.531324,0.311203,-0.499138,-0.16887,-0.715117,0.362427,0.44793,-0.746661,-0.486933,-0.565558,-0.762614,-0.0133195,0.385908,-0.847634,-0.701169,0.482476,0.148258,0.781163,0.61064,-0.367125,-0.317671,0.0922562,-0.147627,-0.326082,-0.880122,-0.354191,0.587394,0.505879,
0.483921,-0.105318,-0.813838,0.763466,-0.353574,0.479172,-0.623785,0.418369,-0.567208,-0.0447706,-0.521603,0.552553,-0.0864428,-0.605988,-0.985494,-0.900055,-0.512613,0.00205433,-1.03315,0.916305,-0.244835,-0.0901725,-0.146365,0.457465,-0.575481,0.405893,0.216482,-0.0863977,
-0.947427,0.415885,0.801113,0.0775504,0.163029,-0.709375,-0.914482,0.164466,-0.318678,-0.0660986,-0.798211,0.205728,-0.876501,-0.880996,-0.855104,0.66612,-0.934339,-0.0203657,0.815257,0.892167,-0.789481,0.00779002,-0.241223,-0.281932,-0.135625,-0.443448,0.0958887,-0.444528,
-0.657358,-0.0933194,-0.762791,-0.785725,-0.990616,0.560881,-0.162139,0.800709,0.459489,0.254583,-0.208366,0.0443555,0.824075,-0.156639,0.374138,0.303453,-0.392873,0.0935318,0.716093,-0.613217,-0.485225,0.712372,0.811188,-0.431765,0.2238,-0.14215,-1.00318,-0.509362,
-0.304822,0.760097,0.640441,-0.277371,0.069422,0.607589,-0.439249,0.680515,0.886483,-0.114575,-0.799835,-0.0184844,0.825019,0.216811,0.999029,-0.258781,0.855143,-0.359228,1.0098,-0.226977,0.832943,0.28344,-0.440166,0.338494,-1.06562,-0.57422,-0.274118,-0.000621252,
0.702629,-0.512182,0.342929,-0.914764,0.473437,0.150475,0.867014,-0.98628,-0.147799,-0.642246,0.708624,-0.589774,0.0222522,0.0698048,0.74621,-0.256518,-0.0824908,-0.991114,-0.569131,0.320191,-0.913659,-0.032301,0.920057,0.494871,0.0192341,0.0459094,-0.276625,-0.556951,
-0.71702,-0.801935,-0.693916,0.885468,-0.135571,-0.662834,-0.214744,-0.367524,-0.608904,0.480628,-0.627177,-0.761329,-0.781736,0.360225,-0.114663,-0.672433,0.131461,-0.571584,-0.542869,-0.516806,-0.859927,-0.154142,0.0442492,-0.5646,-0.669128,-0.128487,0.72288,-0.113443,
-0.260674,-0.102148,-0.409622,0.291016,0.476562,0.584846,-0.974488,-0.928145,0.254247,-0.45025,0.247467,0.527213,-1.06604,-0.491065,-0.99223,-0.865479,0.884718,0.523276,0.422117,0.378736,0.12276,0.581802,-0.285943,0.788802,-0.567644,-0.947059,0.783056,-1.00388,
