0.937424,0.0397941,0.0662598,-0.376231,0.247952,1.12478,1.15394,0.235775,0.822411,-0.0984976,0.614058,0.270719,-0.731407,0.184433,-0.509153,-0.712376,0.44979,0.530592,0.00969422,0.429709,0.873564,1.03901,-0.267274,0.894579,-0.0786517,-0.768182,-0.233814,-0.0317577,0.240918,0.169433,0.0571094,-0.456048,0.970986,-0.811505,-0.624952,0.793978,-0.446981,-0.679888,-0.0746622,0.0397993,0.296857,0.735273,0.613012,-0.0912329,0.532601,1.17443,-0.0788325,0.056885,0.4795,0.411291,0.210957,-0.268884,0.729476,0.132689,0.986313,-0.772344,0.00815124,-0.129664,-0.42724,0.819147,-0.18916,-0.691625,-0.103573,-0.474032,0.839301,-0.677124,0.133171,1.01706,0.00702033,-0.0773208,0.767226,0.514134,-0.0677265,-0.410359,0.780284,-0.353417,0.170019,-0.222794,-0.350048,-0.261153,0.223843,-0.48031,-0.772554,-0.0660362,0.00473034,-0.461667,0.176818,0.0293777,0.044185,-0.696227,0.154943,0.790293,-0.601362,-0.810604,-0.561874,0.6729,0.239846,0.107385,0.887553,0.87924,-0.381329,-0.151686,-0.259856,0.40764,1.01373,0.781365,0.85941,-0.477644,0.201583,0.218129,-0.380791,0.128973,0.853092,-0.474733,-0.33448,0.0609066,0.500977,-0.202177,-0.367121,-0.500609,0.408737,0.57914,-0.534348,0.163046,-0.551531,-0.207668,0.192293,0.707366,0.0360605,0.327733,0.187725,-0.707535,-0.292172,1.03471,0.659001,-0.249686,0.556531,-0.652469,0.685219,-0.087214,0.856579,0.299386,0.322048,-0.507432,0.04357,0.22474,-0.181936,-0.92065,-0.643317,0.613806,0.544709,0.984807,1.70632e-05,-0.343477,-0.945132,0.266102,-0.0154473,-0.679519,0.0506003,1.13993,1.06286,0.566996,-0.511274,0.373884,-0.865977,-0.677541,0.816364,1.15479,-0.180173,-0.474797,-0.0964124,0.308835,-0.223697,-0.135173,-0.565859,0.0432482,-0.887972,-0.42953,0.323009,-0.602587,0.713399,-0.206642,1.1975,0.119897,-0.286669,1.11851,-0.610618,0.729618,-0.622934,0.864612,-0.0111633,-0.181437,-0.0298279,-0.470375,-0.675444,-0.186292
0.0970053,0.619038,-0.500484,0.888238,0.0106183,-0.52944,1.13393,0.993179,1.28457,0.828906,0.21329,0.310267,0.287473,0.546717,0.0770069,0.64341,0.555803,0.500389,-0.581967,0.0680998,0.555359,0.509087,-0.416526,1.10361,0.74194,-0.158592,-0.178168,0.503033,-0.387722,0.885803,1.38378,0.152451,-0.205908,0.610542,0.416374,-0.366578,-0.144983,0.972914,-0.0960537,-0.00276753,0.542687,0.755767,-0.488281,-0.135583,0.689001,0.44597,0.661918,-0.587823,0.539939,0.66355,0.0216149,0.27279,-0.475292,-0.259174,-0.424126,0.885938,0.56899,0.399126,-0.0942438,0.607863,-0.101161,0.100645,0.397208,1.1533,-0.280515,0.188905,0.398971,0.443675,1.02287,0.370242,0.726799,0.371156,-0.566203,0.226225,0.115501,0.329217,-0.616405,0.0337004,1.04483,0.834537,-0.319888,1.21336,0.296085,-0.175241,1.18995,-0.056544,0.118623,0.0456438,1.37854,0.956574,-0.359266,-0.541962,0.686922,0.605692,0.190916,-0.0753288,-0.92461,-0.138675,1.07929,0.659035,0.913713,1.04519,1.31688,0.0994633,-0.193334,-0.327502,-0.0674346,0.00146721,0.46882,1.13514,0.259171,-0.830261,1.25365,0.0356549,1.15314,0.830143,0.389361,0.894551,-0.631622,-0.127905,0.363512,-0.459101,1.25077,-0.362027,1.29995,-0.472959,-0.379635,-0.428643,1.17335,0.734639,0.283926,0.718981,0.732092,0.23899,1.38769,-0.469207,-0.212626,-0.259807,0.393789,0.431696,0.00567305,1.22368,0.75915,0.375251,-0.491046,-0.816916,0.149186,-0.673589,-0.384559,-0.375278,-0.303392,-0.239301,-0.173526,0.0933203,-0.71324,1.3719,0.938534,0.0882505,0.678086,0.930114,0.898918,1.15036,0.267168,0.60552,0.236847,0.226733,-0.418228,0.76546,0.380089,1.36306,1.12306,-0.532323,0.0203522,-0.59768,0.540193,1.20495,0.491251,0.925455,-0.515464,0.152673,-0.0625093,0.506177,0.109285,-0.47503,0.418099,1.09145,-0.425125,1.36091,0.470846,0.114437,0.0725642,0.950948,0.176064,1.09493,0.0592668,0.0904404
-0.305268,-0.144037,-0.205314,-0.421888,0.823281,1.1893,0.122858,-0.668595,-0.7285,0.743617,0.486253,0.067524,0.0477811,0.60202,0.585025,-0.296606,-0.528752,-0.267093,0.402278,-0.283339,0.578955,-0.18601,0.363692,0.799049,-0.560936,-0.149853,-0.554589,-0.416955,-0.515844,-0.00125134,1.05075,0.735209,-0.631192,0.615931,0.651757,0.226533,0.098887,1.28964,-0.474642,0.208957,1.26489,0.256056,0.245501,0.122087,1.1483,0.763921,-0.143425,-0.28803,1.19901,1.04751,-0.20805,0.0608692,-0.541273,0.497733,1.02438,0.00523672,0.290722,0.90628,-0.00072154,-0.192524,-0.201106,-0.114058,-0.0401246,0.640694,-0.963791,-0.47747,0.425551,-0.292662,-0.148793,-6.31014e-05,0.778621,-0.208245,-0.617011,-0.0534188,1.24554,1.42155e-05,0.486936,0.645748,1.09347,0.109995,1.09521,0.434172,0.164932,0.0533756,0.700033,0.328449,0.81015,-1.16967,0.642853,-0.669205,0.69648,-0.569197,0.518949,0.0490562,-0.166466,-0.00571289,-0.407864,-0.639384,1.29948,0.611484,-0.0906192,0.688107,1.06486,-0.243949,1.39798,1.11871,-0.484209,1.02181,0.372178,-0.179633,0.770638,0.687888,0.681459,-0.143543,-0.297092,-0.649519,-0.321853,0.697305,0.00549712,0.606829,-0.641337,0.113463,0.66768,0.558819,-0.376623,0.62303,0.71522,-0.21828,-0.342854,-0.518024,-0.0740807,0.855959,-0.548596,0.156269,0.582178,0.836315,-0.699984,-0.621874,-0.568265,1.22294,0.241336,0.421682,0.688668,-0.301528,0.0306408,-0.127599,-0.617725,-0.382276,-0.498382,1.05283,0.985276,0.404345,0.792952,-0.16529,0.548014,0.23504,1.03042,0.309269,0.504783,1.71832,0.196349,1.64071,0.386986,0.076235,-0.334307,1.15967,-0.18765,-0.534444,-0.0726347,-0.00926446,-0.730519,-0.7565,1.0315,0.0225541,-0.32365,0.717695,0.303039,0.901046,-0.680448,-0.0972846,0.860317,-0.651723,-0.213955,-0.310861,0.820548,-0.0384837,0.400962,0.880465,-0.113497,-0.813342,0.808853,-0.156575,-0.547809,1.34306,-0.43652,0.367327
0.195966,0.0965172,-0.162064,-0.535807,0.413112,0.321249,0.435789,1.09158,0.421736,1.0852,0.0303556,0.965692,0.362567,0.168178,0.18143,0.618476,1.08321,0.256485,-0.877189,-0.222097,0.833456,0.813121,-0.673267,-0.392005,0.432965,-0.150104,0.74303,0.375262,-0.427913,-0.295153,0.143548,0.243114,0.0421104,0.192127,-0.676131,0.323842,-0.680504,-0.612208,0.376317,0.266228,-0.750985,-0.645988,-0.541187,-0.801948,0.976537,0.387771,0.608684,0.111034,-0.521245,-0.131276,-0.558234,0.171094,0.567126,-0.0914782,-0.629802,0.519703,1.38319,-0.806975,0.460811,-0.454688,-0.0279011,-0.61795,-0.506982,-0.15016,-0.0471529,-0.275537,0.308083,0.67852,-0.396709,0.487382,-0.0373983,1.60643,-0.117192,0.575832,0.0508428,-0.450476,-0.230463,0.687653,-0.0763151,1.00386,-1.06006,-0.226118,0.183187,0.856459,0.136652,0.882575,0.231398,0.0735482,0.712858,-0.920059,-0.364064,1.07967,0.101393,-0.85948,0.00210461,0.983047,0.624638,0.467802,-0.697114,-0.257586,1.09184,0.678724,-0.587995,0.47546,-0.0427049,0.120341,0.829528,-0.416307,-0.265078,0.267365,0.912219,0.555961,-0.400334,-0.338866,-0.547529,-0.0714465,0.16379,-0.14796,0.868468,-0.791797,0.294882,0.370255,-0.0543711,-0.300455,1.11143,0.261634,0.288515,0.083413,0.885522,0.974918,-0.0962855,-0.446982,1.76334e-05,-1.03391,-0.546131,0.889049,0.527131,-0.490004,0.547981,-0.432155,-0.495404,0.163191,0.394052,0.905898,0.536587,0.167286,0.0304106,0.230115,-0.132602,0.0825627,-0.278965,0.407926,0.690296,-0.600608,0.832387,0.864496,0.201301,0.300725,-0.627899,-0.834163,-0.160718,-0.922746,0.829304,0.4478,0.0350871,-0.373028,0.82493,0.909725,-0.715863,0.0510081,0.114778,-0.304101,0.808057,-0.00624755,0.428885,0.195066,-0.0193635,-0.220064,0.538818,0.785553,0.110637,0.787638,-0.114438,0.657908,1.04606,0.322746,0.0902996,0.0975466,-0.517754,-0.876428,0.475762,0.0621351,0.254221,-0.326652,0.877104,-0.0834471
-0.0178377,-0.577875,0.6069,-0.688976,0.760498,-0.792418,0.368432,-0.329171,0.986678,-0.329465,0.851132,0.568323,-0.413925,-0.09695,0.812387,0.140788,0.00750238,-0.580388,-0.433722,1.03833,-0.192367,0.0476618,-0.343496,0.0866868,0.352115,0.210657,0.450909,0.246914,-0.226117,-0.631806,0.0684565,-0.281314,-0.483577,0.46366,0.042238,-0.153188,0.2152,0.446982,0.322622,-0.0449132,0.738097,0.703578,-0.553316,-0.0912809,0.169956,-0.00974954,-0.0505287,-0.855201,0.704056,-0.700119,-0.675244,0.367086,0.704335,1.21913,-0.64862,0.658918,-0.403141,0.874421,0.0790302,0.261508,0.571598,-0.77197,-0.48568,-0.0609517,-0.614351,0.504786,0.157319,0.483668,-0.753348,-0.258399,-0.412722,1.06098,0.7923,-0.0148642,0.462231,0.810339,0.323403,0.520311,-0.613532,0.816751,-1.39658,0.404927,-1.02808,0.376314,-0.955652,0.38896,0.721805,0.945574,-0.411413,-0.471042,0.60947,-0.0796308,-0.0436294,-0.512473,-0.818704,0.116782,-0.600409,-0.347972,-0.368602,0.109611,0.136443,-0.0629601,0.00342039,0.150626,0.734155,-0.586767,0.541547,0.357077,-0.0279928,0.619435,0.765928,0.233218,-0.997638,-0.0386411,-0.400412,-0.490976,0.203897,0.467153,-1.03622,0.330476,-0.976007,0.345492,0.644302,0.425009,0.408297,-0.654308,-0.922303,0.140697,0.710368,0.669907,1.02324,0.622343,0.740931,-0.932209,0.612195,0.616761,0.0138005,-0.205623,0.293508,0.331787,-0.538447,-0.211791,-0.290054,-0.338372,-0.214024,-0.0126358,-0.616996,0.4743,0.171447,0.934525,-0.945474,-0.216457,-0.728678,1.01824,-0.388411,-0.270072,0.393907,-0.686516,0.319566,0.385811,-0.0766314,0.365846,0.298706,0.584409,-0.0978111,0.194069,0.597685,-0.11937,0.628962,-0.823317,-0.376107,-0.635235,-0.41216,-0.00644093,0.0999254,-0.546946,-0.68561,-0.981221,-0.534463,0.00923923,0.119527,0.779726,0.199974,-0.348173,0.315338,0.166764,0.584282,-0.301712,0.471863,-0.078745,0.311872,-0.23251,-0.654716,-0.366105,0.778258,-0.288548
0.721925,-0.0231603,0.590055,0.962314,-0.717561,-0.232016,-0.775247,-0.0531867,-0.239805,0.438897,1.00595,0.791737,0.333509,-0.52926,1.08365,-0.711063,0.0808606,0.821217,0.246222,0.0432258,-0.410282,0.138009,-0.142429,0.342225,0.585315,0.485071,1.21236,0.00823307,1.04778,0.720202,-0.0615509,0.0380447,1.05693,0.355632,-0.185874,-0.879748,-0.20042,0.414325,0.220944,0.688665,0.560418,0.0620158,1.00725,-0.446254,1.08024,0.0542504,0.410406,-0.0611585,0.771079,0.0806225,0.804543,0.59496,-0.279438,1.23396,-0.187605,-0.753216,1.2496,-0.50124,-0.678901,0.172747,-0.0213841,0.427594,-0.588843,0.878874,-0.0805027,0.288509,0.475377,0.213775,0.970014,-0.496129,-0.495374,1.69525,-0.15977,0.59849,0.969208,0.734205,0.304648,0.201991,0.272174,-0.0353893,-1.04239,-0.2742,0.428451,-0.576044,0.338751,-0.317106,0.0578979,1.20327,0.107967,-0.0287807,0.992768,1.15779,0.709779,3.06778e-06,0.149152,0.837838,-0.655051,0.261446,0.00399719,-0.47696,1.09541,-0.160635,-0.65066,0.994716,-0.547974,-0.289196,0.861092,0.58274,-0.612841,0.96896,0.533456,-0.632096,0.801494,0.667043,0.131555,1.26447,-0.783783,0.789415,0.242248,-0.287276,0.111695,-0.441635,0.314288,0.113489,0.49744,-0.378584,0.220464,0.242784,-0.440515,-0.70623,-0.398264,-0.422181,0.556487,-1.16901,-0.593171,0.358033,-0.166117,-0.244392,0.467603,-0.302329,-0.56294,0.993175,-0.339332,0.102104,-0.384693,0.396192,-0.150452,0.795878,-0.018957,-0.0803694,0.613408,0.419122,0.816476,0.329191,-0.581811,0.675205,-0.38732,0.401299,-0.641875,0.148884,-0.217322,-1.0374,0.227995,-0.0368119,0.624103,0.253757,0.83376,0.691235,-0.267287,-0.554842,-0.374501,-0.0962729,-0.551905,-0.186374,-0.624201,-0.469292,-0.45983,-0.636176,-0.176904,0.860976,0.264357,-0.245774,0.575562,-0.295279,0.249977,0.319908,0.94852,0.676182,0.136365,-0.158675,0.684902,-0.440113,-0.300445,-0.335317,0.0603637,-0.916696
0.105673,1.01466,1.02615,-0.589736,0.689933,0.497751,0.967703,-0.333599,-0.697974,1.12288,0.909394,0.975542,0.43427,0.734642,-0.150705,-0.106261,-0.620464,0.847771,-0.380147,-0.383785,0.086357,0.349675,-0.300248,-0.443005,0.805897,0.507399,0.354094,0.220036,-0.493461,-0.0992159,1.06504,-0.468936,0.0493526,-0.437958,0.68858,-0.0100782,0.137976,-0.529796,0.441673,0.369385,0.597849,0.386663,0.0604889,0.00953596,0.0163127,-0.588732,0.635873,-0.267195,0.213281,0.747374,0.854175,-0.151691,0.0767958,1.15344,0.106164,-0.759391,-0.0940828,0.836758,0.250771,0.495593,0.0333601,-0.0817144,-0.570971,0.792194,-0.625091,-0.25869,-1.05717,-0.0417025,0.836743,-0.722348,0.934651,0.125431,0.257298,-0.797563,1.00729,-0.958452,-0.165066,0.713033,0.724589,0.957064,-0.735926,0.0705671,1.03187,0.460089,0.423867,-0.269979,-0.229385,0.219215,0.384818,-0.498489,0.654299,-0.317456,0.403681,-0.10761,0.306463,0.864601,0.0361399,0.497065,0.565862,-0.910078,0.0521725,-0.472581,0.864669,0.403701,0.710358,0.0496136,0.921419,0.783649,-0.118173,0.596854,0.217595,-0.100371,0.90295,0.0752835,0.0109535,0.736828,-0.209724,0.751317,-0.713428,0.0994133,-0.566594,0.506185,-0.711601,0.377317,0.0871583,-0.681189,-0.0991395,-0.0140774,-0.76691,-0.188296,0.190813,0.143086,-0.699519,0.495673,0.640715,-0.74977,0.0362081,-0.432446,-0.237564,-0.0211155,-0.266704,-0.0157328,0.155478,0.388737,0.756269,-1.03373,0.861631,0.957817,0.120046,-0.0746514,-0.0571811,0.136876,-0.298575,0.373599,0.116752,-0.333571,0.994893,-0.560428,0.233133,0.578937,0.00286351,0.272015,0.564271,0.233874,0.248088,0.395024,0.921912,0.9937,0.515965,0.877455,0.54192,0.917364,-0.256073,-0.461877,-0.156753,-0.694038,0.187916,0.836203,-0.775229,0.608282,-0.620822,1.06215,0.161848,0.766112,-0.485629,0.369435,-0.881758,0.439739,0.292369,-0.506646,-0.173343,-0.362872,0.7498,0.285003,-0.555551,-0.0613192
0.407186,0.671522,-0.118973,-0.230567,0.146895,1.66304,0.18435,0.699522,0.0165829,1.73015,0.0837312,1.44209,0.0807292,0.51786,1.1008,0.80045,1.50314,0.108215,-0.0108966,0.698226,0.461527,0.405637,0.536863,1.18321,0.714343,-0.262763,-0.174579,1.03987,1.48516,-0.0277433,0.744295,1.22704,0.19271,0.675191,0.781718,1.02137,1.3179,0.213502,-0.280947,1.08996,0.22065,0.336105,-0.249091,-0.879915,1.21933,0.111262,-0.0712682,1.21619,0.799414,-0.315772,1.1873,1.3944,-0.492078,0.0681241,1.43845,1.29965,0.605178,1.51259,-0.229755,1.10811,1.30569,0.37504,1.66474,1.49301,-0.707844,1.22436,-0.516126,0.396398,0.337916,0.405214,0.170286,0.919567,1.14543,1.16834,1.16875,-0.19917,0.224109,0.485049,0.804765,0.776823,0.612812,0.192057,0.0943484,0.443144,0.582923,-0.0433722,-0.293564,0.988975,0.530156,0.84968,1.46115,1.34342,0.771769,0.578568,0.05576,0.5021,-0.374921,0.576671,1.51316,0.782574,1.42931,1.44828,0.103799,-0.19988,0.558951,0.177778,1.50263,1.27559,-0.288644,0.835061,-0.175303,1.78608,1.05325,0.902054,0.319928,1.14815,0.0926872,-0.0339712,0.315818,0.0953682,0.886061,-0.305689,1.43138,1.37855,0.545856,1.34522,0.433004,0.0291648,1.62313,-0.186992,0.744868,-0.0682263,-0.0236944,1.16024,0.612766,0.0543695,0.744229,0.702381,0.681643,0.293131,1.28136,-0.287325,0.752882,0.457835,1.5226,-0.89844,0.747851,-0.649897,0.443104,0.498949,0.983269,1.13364,0.290478,0.93339,0.544053,-0.205841,0.887769,0.230645,0.810754,0.0334361,-0.204492,1.47419,1.48714,0.0436125,0.381602,1.47172,0.431135,1.47462,0.642089,1.51782,0.224325,1.59497,-0.0406458,0.524585,0.681017,0.906083,0.639358,-0.0620087,-0.854929,0.614067,-0.285043,-0.21968,1.08638,0.490382,1.07885,0.546954,0.926053,0.853816,1.05415,-0.352191,-0.0386526,1.44665,1.36367,0.236302,0.75612,-0.508207
-0.379497,-0.255982,1.07487,-0.0199482,0.0045807,0.29001,1.04995,0.276662,0.533475,0.110524,0.705358,-0.270433,-0.00278446,1.09722,0.705382,-0.52115,0.0538764,0.396187,0.986428,-0.616354,0.553192,1.17928,-0.621497,0.892007,0.683788,1.05843,1.15794,-0.616769,1.01351,0.509966,0.261012,0.0171402,-0.243148,-0.300544,0.0105402,0.198481,0.609081,0.407168,1.25464,0.290375,-0.921955,0.464437,0.674747,0.508525,-0.140757,0.0812986,-0.20951,-0.179453,0.977247,0.594418,0.229948,-0.136621,-0.162564,-1.07109,-0.258673,0.043392,-0.284489,-0.29838,-0.710832,-0.630544,0.232601,1.09986,1.36566,0.110911,0.611256,0.828443,0.279425,-0.59116,-0.29193,0.549998,0.973757,-0.619212,0.663404,0.0110784,-0.455957,-0.114937,0.470157,0.165657,0.850588,-0.230907,0.147308,-0.0405098,-0.458837,0.0677237,0.921042,0.92286,0.31174,-0.320627,0.0160339,-0.900017,-0.28257,1.2649,0.692201,-0.255238,-0.00378507,1.18509,0.12484,0.457392,0.0402755,1.07881,0.600886,0.696235,0.222869,0.222527,-0.0884305,1.02373,-0.222865,-0.656888,-0.411355,-0.412346,-0.380853,0.0527032,-0.710489,-0.279897,0.0135586,1.11765,-0.50378,1.21866,0.687508,1.28691,0.804186,-0.795742,-0.440859,-0.0683684,-0.157789,1.10368,0.585609,0.0372225,-0.231616,-0.151412,0.811707,0.195873,0.199929,0.568753,0.371102,-0.426127,0.313981,0.87442,0.368351,0.00543342,0.342688,-0.367268,-0.257493,1.19336,0.560808,-0.62227,0.0608989,-0.514879,0.218805,0.252174,-0.762329,0.512157,-0.29372,1.08565,0.0116426,-0.378208,0.610924,-0.566087,0.164493,0.824698,-0.231239,0.743919,-0.318194,0.0613041,0.0731269,0.279077,-0.555235,1.26815,-0.65849,0.0914679,0.261699,-0.110135,-0.587872,0.298645,0.502751,0.208873,1.20647,-0.178664,-2.23663e-05,0.589526,-0.42833,0.516941,0.71635,-0.78552,-0.61599,-0.0487323,0.0410104,0.0510809,-0.493147,0.495998,-0.4198,1.04441,0.129915,0.139062,-0.454444,-0.173721
-0.343222,0.383479,0.335592,0.40355,-0.574131,0.966338,0.0476259,0.0210273,-0.00451054,0.422637,0.665776,0.0970425,0.0392616,0.513136,0.42813,-0.438634,-0.377732,0.347295,0.180455,0.776871,-0.477295,0.136843,-0.548007,0.577386,-0.66755,0.440587,0.581795,0.0361769,0.248968,-0.255277,0.0179843,-0.247557,0.885877,-0.909274,-0.0318596,0.990362,-0.618805,0.813478,-0.178115,-0.0479781,0.243668,-0.456032,-0.40629,0.0434101,0.555496,0.145177,-0.583053,0.501806,0.675339,0.643591,1.18716,-0.462124,-0.00227001,0.441257,-0.797401,0.0677212,0.126889,-0.103991,-0.216696,0.573886,0.91637,0.584191,-0.136371,-0.593307,0.239697,-0.25909,0.157434,-0.659427,0.630978,0.57254,-0.283329,0.00605964,0.78829,-0.0664784,-0.324328,0.277361,0.438586,0.407023,-0.547842,0.586021,-0.510323,-0.532346,0.147743,0.163183,0.928762,-0.485163,0.351757,-0.833174,0.365994,0.919674,0.749481,-0.188919,-0.919028,0.256252,0.743309,0.0333408,0.21454,1.08825,0.44061,0.823489,0.975041,0.473692,-0.64845,0.454789,1.0275,-0.590564,0.83266,0.146009,0.737387,0.3751,0.0458129,-0.265848,0.838881,-0.232443,-0.362892,-0.899041,-0.279076,1.18145,-0.657109,0.890064,0.202068,0.484728,1.10556,1.00834,0.22395,0.984598,-0.278682,-0.675677,0.861052,-0.451208,-0.345881,-0.274049,-0.970158,-0.446177,1.01422,0.451338,0.3028,0.407798,0.205343,-0.29034,0.0430863,0.77229,-0.570895,0.778411,0.0437209,0.877319,0.638993,-0.622646,0.438091,-0.343251,-0.152555,0.439876,-0.660082,0.50078,0.34368,0.248597,0.904312,-0.366621,1.25888,-0.0561436,-0.0685274,0.581486,1.14399,0.827365,-0.151399,0.804905,0.454015,-0.0339202,0.254699,1.17311,-0.807664,0.223349,-0.88692,-0.572284,-0.227029,0.228059,-0.279959,0.658496,-0.615557,0.336185,0.361267,0.354226,-0.513116,0.180875,-0.143129,-0.0323026,0.00226965,0.791911,-0.269795,-0.0983772,0.155236,-0.661249,-0.317613,0.54061,-0.139127,-0.85241
