0.415814,-0.510565,0.607511,-1.03089,0.388551,0.72595,-0.165645,0.256523,-0.527442,-0.235346,0.184656,-0.360324,-0.142344,0.666375,0.768615,-0.774697,0.0822373,0.23739,-0.708855,-1.03932,0.124628,-0.0660614,0.622303,-0.0853914,-0.246358,0.212942,0.0686207,0.251874,
-1.06204,-0.175926,-0.975844,0.701409,-1.02547,-0.563365,0.42132,-0.719193,0.603998,0.466937,-0.326871,-0.165294,-0.944114,-0.46978,0.14308,-0.76364,-1.0215,0.378255,-0.398932,0.167869,-0.345126,0.715659,0.298233,-0.664277,0.259809,0.596182,-0.21265,0.741648,
-0.750414,0.456403,0.47015,-0.165647,0.337651,0.899132,-0.926422,0.3175,-0.212506,0.638977,-0.342416,0.181107,-4.71889e-06,-0.967992,-0.147081,-0.756063,0.391166,-0.750582,-0.96212,0.663033,0.0247462,-0.625649,0.746194,0.45631,-0.236012,-0.868685,-0.0775154,0.79553,
0.155272,-0.181856,0.491079,0.861833,-0.411163,-0.278653,0.134189,-0.149927,0.484439,0.549082,0.487327,-0.173599,0.173896,0.116729,-0.690924,-0.986893,0.258421,-0.548471,0.180721,-0.254161,-0.373223,0.423511,-0.857606,-0.249612,-0.953436,-0.469631,-0.472589,-0.0665214,
-0.595186,0.262159,0.325436,0.63228,0.793168,0.817356,-0.547568,0.119513,0.882487,0.224313,-0.57221,0.613263,0.917891,-0.0208442,-0.45245,-0.358788,0.637873,-0.532908,0.434089,0.519734,0.4178,-0.105192,-0.863648,-0.588911,-1.05734,-0.454141,0.371343,0.708273,
-0.209491,-0.0486392,0.766089,-0.720522,-0.223344,-0.873711,-0.827332,-0.239137,0.356062,0.806251,0.8053,-0.577814,-0.441196,0.411779,0.319905,-0.0160518,-0.604215,-0.733404,0.142419,0.718836,-0.12403,0.424373,-0.873568,-0.433661,0.184077,-0.217886,-0.580208,0.5209,
0.684544,-0.0408769,-0.328801,-0.966066,-0.642385,0.373422,0.0403062,0.0621107,-0.0540258,-0.229279,-0.502278,0.884595,0.594029,0.0359018,-0.839129,-0.171399,0.176466,-1.07535,-0.674366,-0.168961,0.829465,0.750961,0.633161,0.773369,-1.00419,0.383352,-0.839824,-0.881128,
0.209791,0.0061766,-0.567289,0.726017,-1.00418,-0.172955,-0.52513,0.290519,0.865999,0.0490081,-0.162395,-0.831498,-0.871727,0.716927,-0.901396,0.27447,0.878278,0.10956,-0.0270939,-0.0466953,-0.592345,-0.905628,0.762361,-0.398443,0.538584,0.433144,-0.536231,0.621593,
0.867303,-0.81123,0.924538,-0.184192,0.163202,-0.910939,0.107107,-0.472987,-0.919794,-1.02097,0.0458411,-0.506233,-0.484468,-0.526357,0.0229618,-0.342514,0.448007,-0.738305,0.105167,-0.86076,0.73229,-0.317313,-0.174881,0.604248,0.666881,-0.638861,0.776295,-0.157718,
0.868541,0.735216,-0.0236873,-0.186792,0.878139,0.18783,-0.332146,0.205867,0.864362,0.479478,-0.629016,-0.565387,0.244556,-0.385906,-0.28042,0.455429,0.373193,0.592227,-0.785368,-0.526063,-0.979481,0.263369,-0.557667,0.201852,0.545173,0.282875,-1.0344,0.592359,
